,经度,纬度,连接顺序,块,名称
1798,121.128237,30.807183,1454.0,10.0,上海城区
1799,121.128257,30.807706,1455.0,10.0,上海城区
1800,121.128204,30.809148,1456.0,10.0,上海城区
1801,121.128123,30.809966,1457.0,10.0,上海城区
1802,121.128143,30.81008,1458.0,10.0,上海城区
1803,121.128204,30.810227,1459.0,10.0,上海城区
1804,121.128424,30.810468,1460.0,10.0,上海城区
1805,121.12894,30.811065,1461.0,10.0,上海城区
1806,121.129067,30.811259,1462.0,10.0,上海城区
1807,121.129214,30.811467,1463.0,10.0,上海城区
1808,121.129306,30.811709,1464.0,10.0,上海城区
1809,121.129436,30.812257,1465.0,10.0,上海城区
1810,121.129471,30.81239,1466.0,10.0,上海城区
1811,121.129556,30.812721,1467.0,10.0,上海城区
1812,121.129794,30.814021,1468.0,10.0,上海城区
1813,121.129985,30.814824,1469.0,10.0,上海城区
1814,121.130104,30.815197,1470.0,10.0,上海城区
1815,121.130222,30.815579,1471.0,10.0,上海城区
1816,121.130392,30.815843,1472.0,10.0,上海城区
1817,121.130774,30.816038,1473.0,10.0,上海城区
1818,121.131104,30.816207,1474.0,10.0,上海城区
1819,121.13152,30.816546,1475.0,10.0,上海城区
1820,121.131706,30.816843,1476.0,10.0,上海城区
1821,121.131957,30.817697,1477.0,10.0,上海城区
1822,121.132372,30.819285,1478.0,10.0,上海城区
1823,121.133136,30.819964,1479.0,10.0,上海城区
1824,121.133674,30.820434,1480.0,10.0,上海城区
1825,121.134547,30.821334,1481.0,10.0,上海城区
1826,121.134887,30.821945,1482.0,10.0,上海城区
1827,121.135154,30.822365,1483.0,10.0,上海城区
1828,121.136163,30.82385,1484.0,10.0,上海城区
1829,121.136485,30.824291,1485.0,10.0,上海城区
1830,121.136799,30.824614,1486.0,10.0,上海城区
1831,121.137044,30.824767,1487.0,10.0,上海城区
1832,121.137251,30.824817,1488.0,10.0,上海城区
1833,121.137416,30.825031,1489.0,10.0,上海城区
1834,121.13765,30.826231,1490.0,10.0,上海城区
1835,121.13726,30.827391,1491.0,10.0,上海城区
1836,121.137191,30.828785,1492.0,10.0,上海城区
1837,121.137416,30.829984,1493.0,10.0,上海城区
1838,121.137104,30.830327,1494.0,10.0,上海城区
1839,121.136515,30.829972,1495.0,10.0,上海城区
1840,121.136393,30.829416,1496.0,10.0,上海城区
1841,121.136237,30.82787,1497.0,10.0,上海城区
1842,121.134261,30.828507,1498.0,10.0,上海城区
1843,121.134061,30.830331,1499.0,10.0,上海城区
1844,121.133827,30.831046,1500.0,10.0,上海城区
1845,121.132917,30.831603,1501.0,10.0,上海城区
1846,121.134617,30.833027,1502.0,10.0,上海城区
1847,121.133386,30.834457,1503.0,10.0,上海城区
1848,121.13212,30.835766,1504.0,10.0,上海城区
1849,121.131608,30.836006,1505.0,10.0,上海城区
1850,121.129987,30.834896,1506.0,10.0,上海城区
1851,121.129111,30.835374,1507.0,10.0,上海城区
1852,121.127689,30.835651,1508.0,10.0,上海城区
1853,121.125391,30.835814,1509.0,10.0,上海城区
1854,121.123057,30.836053,1510.0,10.0,上海城区
1855,121.120637,30.836333,1511.0,10.0,上海城区
1856,121.120524,30.835818,1512.0,10.0,上海城区
1857,121.119371,30.836136,1513.0,10.0,上海城区
1858,121.119015,30.835024,1514.0,10.0,上海城区
1859,121.117748,30.835303,1515.0,10.0,上海城区
1860,121.119839,30.837732,1516.0,10.0,上海城区
1861,121.120221,30.839093,1517.0,10.0,上海城区
1862,121.120048,30.841093,1518.0,10.0,上海城区
1863,121.120048,30.842745,1519.0,10.0,上海城区
1864,121.120248,30.843297,1520.0,10.0,上海城区
1865,121.123544,30.847263,1521.0,10.0,上海城区
1866,121.122156,30.847931,1522.0,10.0,上海城区
1867,121.122156,30.84822,1523.0,10.0,上海城区
1868,121.122677,30.848858,1524.0,10.0,上海城区
1869,121.122365,30.849408,1525.0,10.0,上海城区
1870,121.121723,30.849988,1526.0,10.0,上海城区
1871,121.12115,30.850162,1527.0,10.0,上海城区
1872,121.120803,30.849873,1528.0,10.0,上海城区
1873,121.120049,30.84912,1529.0,10.0,上海城区
1874,121.114748,30.851471,1530.0,10.0,上海城区
1875,121.113446,30.852601,1531.0,10.0,上海城区
1876,121.113681,30.852861,1532.0,10.0,上海城区
1877,121.113707,30.853298,1533.0,10.0,上海城区
1878,121.113386,30.85376,1534.0,10.0,上海城区
1879,121.11316,30.854051,1535.0,10.0,上海城区
1880,121.112665,30.853993,1536.0,10.0,上海城区
1881,121.112171,30.853615,1537.0,10.0,上海城区
1882,121.112292,30.853385,1538.0,10.0,上海城区
1883,121.112579,30.853007,1539.0,10.0,上海城区
1884,121.112084,30.852892,1540.0,10.0,上海城区
1885,121.111537,30.852545,1541.0,10.0,上海城区
1886,121.110903,30.851414,1542.0,10.0,上海城区
1887,121.108352,30.850605,1543.0,10.0,上海城区
1888,121.104793,30.849329,1544.0,10.0,上海城区
1889,121.103916,30.850488,1545.0,10.0,上海城区
1890,121.102267,30.850256,1546.0,10.0,上海城区
1891,121.101607,30.850807,1547.0,10.0,上海城区
1892,121.100096,30.851762,1548.0,10.0,上海城区
1893,121.099514,30.852546,1549.0,10.0,上海城区
1894,121.099809,30.852953,1550.0,10.0,上海城区
1895,121.10027,30.853589,1551.0,10.0,上海城区
1896,121.100122,30.853908,1552.0,10.0,上海城区
1897,121.099428,30.85411,1553.0,10.0,上海城区
1898,121.098594,30.853647,1554.0,10.0,上海城区
1899,121.097691,30.854921,1555.0,10.0,上海城区
1900,121.098359,30.855588,1556.0,10.0,上海城区
1901,121.098212,30.855877,1557.0,10.0,上海城区
1902,121.097578,30.856137,1558.0,10.0,上海城区
1903,121.097543,30.856574,1559.0,10.0,上海城区
1904,121.097717,30.857097,1560.0,10.0,上海城区
1905,121.097343,30.856929,1561.0,10.0,上海城区
1906,121.097164,30.856844,1562.0,10.0,上海城区
1907,121.09468,30.855656,1563.0,10.0,上海城区
1908,121.091107,30.853814,1564.0,10.0,上海城区
1909,121.087254,30.852037,1565.0,10.0,上海城区
1910,121.085457,30.851081,1566.0,10.0,上海城区
1911,121.084015,30.850279,1567.0,10.0,上海城区
1912,121.081278,30.849083,1568.0,10.0,上海城区
1913,121.080475,30.848741,1569.0,10.0,上海城区
1914,121.079884,30.848741,1570.0,10.0,上海城区
1915,121.078179,30.848924,1571.0,10.0,上海城区
1916,121.073572,30.84892,1572.0,10.0,上海城区
1917,121.072021,30.848895,1573.0,10.0,上海城区
1918,121.071261,30.848682,1574.0,10.0,上海城区
1919,121.068183,30.848633,1575.0,10.0,上海城区
1920,121.066998,30.848772,1576.0,10.0,上海城区
1921,121.066286,30.848461,1577.0,10.0,上海城区
1922,121.063971,30.847225,1578.0,10.0,上海城区
1923,121.060526,30.845181,1579.0,10.0,上海城区
1924,121.061669,30.843381,1580.0,10.0,上海城区
1925,121.060224,30.842798,1581.0,10.0,上海城区
1926,121.060973,30.841293,1582.0,10.0,上海城区
1927,121.061007,30.840133,1583.0,10.0,上海城区
1928,121.061468,30.838571,1584.0,10.0,上海城区
1929,121.062051,30.837788,1585.0,10.0,上海城区
1930,121.056334,30.835603,1586.0,10.0,上海城区
1931,121.051077,30.83287,1587.0,10.0,上海城区
1932,121.046751,30.831092,1588.0,10.0,上海城区
1933,121.048892,30.825185,1589.0,10.0,上海城区
1934,121.04669,30.825219,1590.0,10.0,上海城区
1935,121.045105,30.825912,1591.0,10.0,上海城区
1936,121.044252,30.826878,1592.0,10.0,上海城区
1937,121.043512,30.828153,1593.0,10.0,上海城区
1938,121.042946,30.828098,1594.0,10.0,上海城区
1939,121.041954,30.827893,1595.0,10.0,上海城区
1940,121.040822,30.827513,1596.0,10.0,上海城区
1941,121.039951,30.827222,1597.0,10.0,上海城区
1942,121.03989,30.826816,1598.0,10.0,上海城区
1943,121.040186,30.826528,1599.0,10.0,上海城区
1944,121.041109,30.826007,1600.0,10.0,上海城区
1945,121.041753,30.825372,1601.0,10.0,上海城区
1946,121.041718,30.824851,1602.0,10.0,上海城区
1947,121.04137,30.824502,1603.0,10.0,上海城区
1948,121.040734,30.82447,1604.0,10.0,上海城区
1949,121.040273,30.824382,1605.0,10.0,上海城区
1950,121.040212,30.824035,1606.0,10.0,上海城区
1951,121.04036,30.823455,1607.0,10.0,上海城区
1952,121.039924,30.823107,1608.0,10.0,上海城区
1953,121.039336,30.822621,1609.0,10.0,上海城区
1954,121.039219,30.821744,1610.0,10.0,上海城区
1955,121.039193,30.820873,1611.0,10.0,上海城区
1956,121.037686,30.820261,1612.0,10.0,上海城区
1957,121.037974,30.819363,1613.0,10.0,上海城区
1958,121.038644,30.818698,1614.0,10.0,上海城区
1959,121.039079,30.818584,1615.0,10.0,上海城区
1960,121.040098,30.818791,1616.0,10.0,上海城区
1961,121.041082,30.819197,1617.0,10.0,上海城区
1962,121.041492,30.819864,1618.0,10.0,上海城区
1963,121.040795,30.82152,1619.0,10.0,上海城区
1964,121.041318,30.821545,1620.0,10.0,上海城区
1965,121.041579,30.821198,1621.0,10.0,上海城区
1966,121.042301,30.819693,1622.0,10.0,上海城区
1967,121.043755,30.820016,1623.0,10.0,上海城区
1968,121.044974,30.815526,1624.0,10.0,上海城区
1969,121.040516,30.814492,1625.0,10.0,上海城区
1970,121.037912,30.813887,1626.0,10.0,上海城区
1971,121.037876,30.814345,1627.0,10.0,上海城区
1972,121.037741,30.814498,1628.0,10.0,上海城区
1973,121.037511,30.814756,1629.0,10.0,上海城区
1974,121.037279,30.815355,1630.0,10.0,上海城区
1975,121.036408,30.817245,1631.0,10.0,上海城区
1976,121.036176,30.817959,1632.0,10.0,上海城区
1977,121.036311,30.818211,1633.0,10.0,上海城区
1978,121.036641,30.818444,1634.0,10.0,上海城区
1979,121.035808,30.82018,1635.0,10.0,上海城区
1980,121.035382,30.820546,1636.0,10.0,上海城区
1981,121.035072,30.820931,1637.0,10.0,上海城区
1982,121.03331,30.823882,1638.0,10.0,上海城区
1983,121.030056,30.828548,1639.0,10.0,上海城区
1984,121.029503,30.828959,1640.0,10.0,上海城区
1985,121.028151,30.829118,1641.0,10.0,上海城区
1986,121.024963,30.83054,1642.0,10.0,上海城区
1987,121.019806,30.832306,1643.0,10.0,上海城区
1988,121.014875,30.833957,1644.0,10.0,上海城区
1989,121.014405,30.835814,1645.0,10.0,上海城区
1990,121.013159,30.835435,1646.0,10.0,上海城区
1991,121.011617,30.834907,1647.0,10.0,上海城区
1992,121.010894,30.834616,1648.0,10.0,上海城区
1993,121.006938,30.830778,1649.0,10.0,上海城区
1994,121.004786,30.827847,1650.0,10.0,上海城区
1995,121.003418,30.828711,1651.0,10.0,上海城区
1996,121.003218,30.828304,1652.0,10.0,上海城区
1997,121.004002,30.82764,1653.0,10.0,上海城区
1998,121.004324,30.826859,1654.0,10.0,上海城区
1999,121.003914,30.826539,1655.0,10.0,上海城区
2000,121.003444,30.826305,1656.0,10.0,上海城区
2001,121.003095,30.826449,1657.0,10.0,上海城区
2002,121.001614,30.82772,1658.0,10.0,上海城区
2003,121.001911,30.828765,1659.0,10.0,上海城区
2004,121.001327,30.829371,1660.0,10.0,上海城区
2005,121.000543,30.829428,1661.0,10.0,上海城区
2006,120.999724,30.828845,1662.0,10.0,上海城区
2007,120.998478,30.828231,1663.0,10.0,上海城区
2008,120.997755,30.827041,1664.0,10.0,上海城区
2009,120.998278,30.826696,1665.0,10.0,上海城区
2010,120.996212,30.824082,1666.0,10.0,上海城区
2011,120.995193,30.824398,1667.0,10.0,上海城区
2012,120.994958,30.823789,1668.0,10.0,上海城区
2013,120.995716,30.823385,1669.0,10.0,上海城区
2014,120.99589,30.822951,1670.0,10.0,上海城区
2015,120.994609,30.821497,1671.0,10.0,上海城区
2016,120.993625,30.821438,1672.0,10.0,上海城区
2017,120.992057,30.822187,1673.0,10.0,上海城区
2018,120.990924,30.822704,1674.0,10.0,上海城区
2019,120.990889,30.823312,1675.0,10.0,上海城区
2020,120.991151,30.823893,1676.0,10.0,上海城区
2021,120.992754,30.825693,1677.0,10.0,上海城区
2022,120.992754,30.82613,1678.0,10.0,上海城区
2023,120.992492,30.826418,1679.0,10.0,上海城区
2024,120.991012,30.827282,1680.0,10.0,上海城区
2025,120.99008,30.827831,1681.0,10.0,上海城区
2026,120.989148,30.828696,1682.0,10.0,上海城区
2027,120.992458,30.831574,1683.0,10.0,上海城区
2028,120.990777,30.832121,1684.0,10.0,上海城区
2029,120.989122,30.832318,1685.0,10.0,上海城区
2030,120.98947,30.833711,1686.0,10.0,上海城区
2031,120.989993,30.834727,1687.0,10.0,上海城区
2032,120.991319,30.836118,1688.0,10.0,上海城区
2033,120.991773,30.837218,1689.0,10.0,上海城区
2034,120.992238,30.837901,1690.0,10.0,上海城区
2035,120.992863,30.838395,1691.0,10.0,上海城区
2036,120.993444,30.838513,1692.0,10.0,上海城区
2037,120.995113,30.8387,1693.0,10.0,上海城区
2038,120.995656,30.838569,1694.0,10.0,上海城区
2039,120.996179,30.840627,1695.0,10.0,上海城区
2040,120.997111,30.840689,1696.0,10.0,上海城区
2041,120.996649,30.841354,1697.0,10.0,上海城区
2042,120.996911,30.842282,1698.0,10.0,上海城区
2043,120.997756,30.84408,1699.0,10.0,上海城区
2044,120.999899,30.843333,1700.0,10.0,上海城区
2045,121.00037,30.844292,1701.0,10.0,上海城区
2046,121.00098,30.845627,1702.0,10.0,上海城区
2047,121.001651,30.846266,1703.0,10.0,上海城区
2048,121.002261,30.846385,1704.0,10.0,上海城区
2049,121.00301,30.845835,1705.0,10.0,上海城区
2050,121.003977,30.846099,1706.0,10.0,上海城区
2051,121.004814,30.84697,1707.0,10.0,上海城区
2052,121.005545,30.847988,1708.0,10.0,上海城区
2053,121.006469,30.850453,1709.0,10.0,上海城区
2054,121.008011,30.850573,1710.0,10.0,上海城区
2055,121.008595,30.851272,1711.0,10.0,上海城区
2056,121.009614,30.852693,1712.0,10.0,上海城区
2057,121.010137,30.853131,1713.0,10.0,上海城区
2058,121.010573,30.852959,1714.0,10.0,上海城区
2059,121.011592,30.852236,1715.0,10.0,上海城区
2060,121.013361,30.85169,1716.0,10.0,上海城区
2061,121.015016,30.853608,1717.0,10.0,上海城区
2062,121.010983,30.85603,1718.0,10.0,上海城区
2063,121.012812,30.858181,1719.0,10.0,上海城区
2064,121.012255,30.85902,1720.0,10.0,上海城区
2065,121.012516,30.859396,1721.0,10.0,上海城区
2066,121.013274,30.859516,1722.0,10.0,上海城区
2067,121.014268,30.858939,1723.0,10.0,上海城区
2068,121.0154,30.860536,1724.0,10.0,上海城区
2069,121.014442,30.861169,1725.0,10.0,上海城区
2070,121.016271,30.862856,1726.0,10.0,上海城区
2071,121.013971,30.864386,1727.0,10.0,上海城区
2072,121.016211,30.867231,1728.0,10.0,上海城区
2073,121.016969,30.867292,1729.0,10.0,上海城区
2074,121.017779,30.869381,1730.0,10.0,上海城区
2075,121.014821,30.871026,1731.0,10.0,上海城区
2076,121.017782,30.873359,1732.0,10.0,上海城区
2077,121.020462,30.871877,1733.0,10.0,上海城区
2078,121.021508,30.872885,1734.0,10.0,上海城区
2079,121.019801,30.874001,1735.0,10.0,上海城区
2080,121.020463,30.874698,1736.0,10.0,上海城区
2081,121.021081,30.874237,1737.0,10.0,上海城区
2082,121.021891,30.875166,1738.0,10.0,上海城区
2083,121.019418,30.876666,1739.0,10.0,上海城区
2084,121.019958,30.878097,1740.0,10.0,上海城区
2085,121.021273,30.878101,1741.0,10.0,上海城区
2086,121.021465,30.878796,1742.0,10.0,上海城区
2087,121.020193,30.879489,1743.0,10.0,上海城区
2088,121.019496,30.879989,1744.0,10.0,上海城区
2089,121.018599,30.88072,1745.0,10.0,上海城区
2090,121.017981,30.881799,1746.0,10.0,上海城区
2091,121.017475,30.882725,1747.0,10.0,上海城区
2092,121.015654,30.882489,1748.0,10.0,上海城区
2093,121.012283,30.882247,1749.0,10.0,上海城区
2094,121.011089,30.882219,1750.0,10.0,上海城区
2095,121.009922,30.882472,1751.0,10.0,上海城区
2096,121.008293,30.882969,1752.0,10.0,上海城区
2097,121.007944,30.883431,1753.0,10.0,上海城区
2098,121.007901,30.884049,1754.0,10.0,上海城区
2099,121.007927,30.884686,1755.0,10.0,上海城区
2100,121.008877,30.886237,1756.0,10.0,上海城区
2101,121.009077,30.887136,1757.0,10.0,上海城区
2102,121.008903,30.887746,1758.0,10.0,上海城区
2103,121.008519,30.888126,1759.0,10.0,上海城区
2104,121.007223,30.888472,1760.0,10.0,上海城区
2105,121.005012,30.888794,1761.0,10.0,上海城区
2106,120.993819,30.889664,1762.0,10.0,上海城区
2107,120.993421,30.889722,1763.0,10.0,上海城区
2108,120.993143,30.889999,1764.0,10.0,上海城区
2109,120.992951,30.890792,1765.0,10.0,上海城区
2110,120.992922,30.893301,1766.0,10.0,上海城区
2111,120.9929,30.893914,1767.0,10.0,上海城区
2112,120.992508,30.894337,1768.0,10.0,上海城区
2113,120.99184,30.894712,1769.0,10.0,上海城区
2114,120.990505,30.895391,1770.0,10.0,上海城区
2115,120.990405,30.895558,1771.0,10.0,上海城区
2116,120.990461,30.895792,1772.0,10.0,上海城区
2117,120.992341,30.899112,1773.0,10.0,上海城区
2118,120.992576,30.899458,1774.0,10.0,上海城区
2119,120.992654,30.899737,1775.0,10.0,上海城区
2120,120.992676,30.901824,1776.0,10.0,上海城区
2121,120.992811,30.902159,1777.0,10.0,上海城区
2122,120.993538,30.902764,1778.0,10.0,上海城区
2123,120.994154,30.903278,1779.0,10.0,上海城区
2124,120.995094,30.903627,1780.0,10.0,上海城区
2125,120.995721,30.903718,1781.0,10.0,上海城区
2126,120.996427,30.903566,1782.0,10.0,上海城区
2127,120.998632,30.903388,1783.0,10.0,上海城区
2128,120.998711,30.905944,1784.0,10.0,上海城区
2129,121.000044,30.905414,1785.0,10.0,上海城区
2130,121.001847,30.904922,1786.0,10.0,上海城区
2131,121.00257,30.904848,1787.0,10.0,上海城区
2132,121.003224,30.905804,1788.0,10.0,上海城区
2133,121.003608,30.907064,1789.0,10.0,上海城区
2134,121.004522,30.906954,1790.0,10.0,上海城区
2135,121.004574,30.909301,1791.0,10.0,上海城区
2136,121.003704,30.909531,1792.0,10.0,上海城区
2137,121.002013,30.90996,1793.0,10.0,上海城区
2138,121.000584,30.909984,1794.0,10.0,上海城区
2139,120.999364,30.90975,1795.0,10.0,上海城区
2140,120.998976,30.909533,1796.0,10.0,上海城区
2141,120.999008,30.910395,1797.0,10.0,上海城区
2142,120.999139,30.910833,1798.0,10.0,上海城区
2143,120.999089,30.911207,1799.0,10.0,上海城区
2144,120.998696,30.911401,1800.0,10.0,上海城区
2145,120.99913,30.912586,1801.0,10.0,上海城区
2146,120.999382,30.912893,1802.0,10.0,上海城区
2147,120.999469,30.913262,1803.0,10.0,上海城区
2148,120.999626,30.913955,1804.0,10.0,上海城区
2149,120.999583,30.914502,1805.0,10.0,上海城区
2150,120.999566,30.915451,1806.0,10.0,上海城区
2151,120.999679,30.918267,1807.0,10.0,上海城区
2152,120.999837,30.927812,1808.0,10.0,上海城区
2153,121.000029,30.9347,1809.0,10.0,上海城区
2154,121.000273,30.93654,1810.0,10.0,上海城区
2155,121.000822,30.937731,1811.0,10.0,上海城区
2156,121.000386,30.938195,1812.0,10.0,上海城区
2157,120.999019,30.939292,1813.0,10.0,上海城区
2158,120.997477,30.941146,1814.0,10.0,上海城区
2159,120.996484,30.94271,1815.0,10.0,上海城区
2160,120.995673,30.944332,1816.0,10.0,上海城区
2161,120.996815,30.944622,1817.0,10.0,上海城区
2162,120.996728,30.950309,1818.0,10.0,上海城区
2163,120.995369,30.950366,1819.0,10.0,上海城区
2164,120.994794,30.954824,1820.0,10.0,上海城区
